FOV 5 Cell 1,FOV 5 Cell 2,FOV 5 Cell 3,FOV 5 Cell 4,FOV 5 Cell 5,FOV 5 Cell 6,FOV 5 Cell 7,FOV 5 Cell 8,FOV 5 Cell 9,FOV 5 Cell 10,FOV 5 Cell 11,FOV 5 Cell 12,FOV 5 Cell 13,FOV 5 Cell 14,FOV 5 Cell 15,FOV 5 Cell 16,FOV 5 Cell 17,FOV 5 Cell 18,FOV 5 Cell 19,FOV 5 Cell 20,FOV 5 Cell 21,FOV 5 Cell 22,FOV 5 Cell 23,FOV 5 Cell 24,FOV 5 Cell 25,FOV 5 Cell 26,FOV 5 Cell 27,FOV 6 Cell 1,FOV 6 Cell 2,FOV 6 Cell 3,FOV 6 Cell 4,FOV 6 Cell 5,FOV 6 Cell 6,FOV 6 Cell 7,FOV 6 Cell 8,FOV 6 Cell 9,FOV 6 Cell 10,FOV 6 Cell 11,FOV 6 Cell 12,FOV 6 Cell 13,FOV 6 Cell 14,FOV 6 Cell 15,FOV 6 Cell 16,FOV 6 Cell 17,FOV 6 Cell 18,FOV 7 Cell 1,FOV 7 Cell 2,FOV 7 Cell 3,FOV 7 Cell 4,FOV 7 Cell 5,FOV 7 Cell 6,FOV 7 Cell 7,FOV 7 Cell 8,FOV 7 Cell 9,FOV 7 Cell 10,FOV 7 Cell 11,FOV 7 Cell 12,FOV 7 Cell 13,FOV 7 Cell 14,FOV 7 Cell 15,FOV 7 Cell 16,FOV 7 Cell 17,FOV 7 Cell 18,FOV 7 Cell 19,FOV 7 Cell 20,FOV 7 Cell 21,FOV 7 Cell 22,FOV 7 Cell 23,FOV 7 Cell 24,FOV 7 Cell 25,FOV 7 Cell 26,FOV 7 Cell 27,FOV 7 Cell 28,FOV 7 Cell 29,FOV 7 Cell 30,FOV 7 Cell 31,FOV 7 Cell 32,FOV 7 Cell 33,FOV 7 Cell 34,FOV 7 Cell 35,FOV 7 Cell 36,FOV 7 Cell 37,FOV 7 Cell 38,FOV 7 Cell 39,FOV 8 Cell 1,FOV 8 Cell 2,FOV 8 Cell 3,FOV 8 Cell 4,FOV 8 Cell 5,FOV 8 Cell 6,FOV 8 Cell 7,FOV 8 Cell 8,FOV 8 Cell 9,FOV 8 Cell 10,FOV 8 Cell 11,FOV 8 Cell 12,FOV 2 Cell 1,FOV 2 Cell 2,FOV 2 Cell 3,FOV 2 Cell 4,FOV 2 Cell 5,FOV 2 Cell 6,FOV 2 Cell 7,FOV 2 Cell 8,FOV 2 Cell 9,FOV 2 Cell 10,FOV 2 Cell 11,FOV 2 Cell 12,FOV 2 Cell 13,FOV 2 Cell 14,FOV 2 Cell 15,FOV 2 Cell 16,FOV 2 Cell 17,FOV 2 Cell 18,FOV 2 Cell 19,FOV 2 Cell 20,FOV 4 Cell 1,FOV 4 Cell 2,FOV 4 Cell 3,FOV 4 Cell 4,FOV 4 Cell 5,FOV 4 Cell 6,FOV 4 Cell 7,FOV 4 Cell 8,FOV 4 Cell 9,FOV 4 Cell 10,FOV 4 Cell 11,FOV 5 Cell 1,FOV 5 Cell 2,FOV 5 Cell 3,FOV 5 Cell 4,FOV 5 Cell 5,FOV 5 Cell 6,FOV 5 Cell 7,FOV 5 Cell 8,FOV 5 Cell 9,FOV 5 Cell 10,FOV 5 Cell 11,FOV 5 Cell 12,FOV 5 Cell 13,FOV 5 Cell 14,FOV 5 Cell 15
1.633987,1.482799,1.289182,1.311261,1.136912,1.285805,1.175724,0.928021,1.292207,1.11679,1.186705,1.033806,1.811139,1.188798,0.787839,1.107688,0.958437,1.115468,0.980615,1.606309,1.553074,1.187479,0.977425,0.828189,0.943447,0.90807,0.753694,2.263699,1.252594,1.533108,1.40803,1.439856,1.78311,1.438765,1.36325,1.065028,1.525826,0.551794,0.653502,1.138712,0.781801,1.699259,1.479217,1.416727,1.351812,1.149585,0.866499,1.17382,0.934362,0.968863,0.830747,0.865368,0.813346,0.860193,1.172413,1.026066,1.092938,1.034583,1.091469,1.057515,1.052819,1.077771,1.068878,1.117261,1.065444,1.007282,0.945723,1.641875,1.549987,1.466651,0.944694,1.212756,1.401962,1.271221,1.007217,1.179573,1.304373,1.183757,0.980955,1.271093,0.803904,0.969736,0.917247,0.902578,1.576308,0.980321,0.812063,1.491617,1.236403,0.78373,1.042231,1.050796,0.875508,1.272617,0.533455,0.865715,0.909773149,0.882758667,1.126746522,0.806838133,0.854017466,0.629081994,0.78828419,1.078687754,0.769550241,0.641082168,0.973215359,0.61843074,0.786740471,0.735936574,0.669324241,0.631207698,0.755728078,0.722058195,0.731257642,0.704116955,0.352594,0.672782,0.688319,0.618573,0.680799,0.656862,0.715235,1.039476,0.589662,0.391085,0.694501,0.719812,0.654737,0.731665,0.550137,0.640589,0.710242,0.727701,0.705672,0.471788,0.691537,0.761222,0.810535,0.648981,0.56586,0.722385
1.611529,1.498646,1.283079,1.303644,1.130164,1.291131,1.177801,0.918307,1.278991,1.109875,1.199237,1.021248,1.83651,1.213855,0.821118,1.079842,0.971939,1.132391,0.991989,1.602827,1.537354,1.185187,0.990536,0.811138,0.947926,0.902567,0.753498,2.243786,1.26008,1.531581,1.412612,1.447969,1.789529,1.45361,1.373842,1.066952,1.540235,0.556141,0.653776,1.135381,0.779805,1.690679,1.48213,1.41706,1.349491,1.1374,0.866668,1.141012,0.933278,0.952786,0.8076,0.875451,0.801698,0.864656,1.170248,1.007943,1.084676,1.030681,1.081518,1.06165,1.040913,1.08896,1.064844,1.118264,1.058551,0.967555,0.934114,1.648064,1.55313,1.467055,0.937922,1.20609,1.392886,1.258401,0.993472,1.174863,1.267995,1.171645,0.974458,1.260467,0.784504,0.949877,0.906297,0.902339,1.618895,0.949245,0.789265,1.466861,1.179017,0.773099,1.037211,1.039441,0.895409,1.259671,0.515303,0.849294,0.913113551,0.876062468,1.125852906,0.813364023,0.849055983,0.625818967,0.814779578,1.048065907,0.798746859,0.641698784,0.975885981,0.620201611,0.787090474,0.741375378,0.670758803,0.617774209,0.734274884,0.710346181,0.714979947,0.703269445,0.330741,0.657493,0.664028,0.582517,0.666355,0.649892,0.690776,0.864468,0.61293,0.388803,0.674652,0.707073,0.633498,0.723899,0.551781,0.627861,0.681461,0.721809,0.689707,0.456847,0.682482,0.755221,0.788621,0.626393,0.557737,0.691193
1.630812,1.475379,1.288616,1.306737,1.126286,1.285682,1.163133,0.90922,1.295819,1.1058,1.197948,1.019146,1.838261,1.189735,0.899189,1.068408,0.992352,1.140174,0.993446,1.577549,1.514346,1.179085,0.982603,0.82303,0.9487,0.895061,0.767485,2.204705,1.261404,1.53252,1.408352,1.438529,1.756648,1.438638,1.361395,1.069023,1.573522,0.555362,0.657089,1.139705,0.775831,1.700954,1.484819,1.413537,1.339371,1.126583,0.825039,1.121922,0.914673,0.934999,0.790786,0.840421,0.778141,0.851112,1.161975,0.996344,1.079491,1.037285,1.080093,1.01496,1.032532,1.083835,1.038589,1.103052,1.028816,0.952473,0.909785,1.642506,1.521853,1.474252,0.925617,1.191876,1.368541,1.245297,0.976847,1.176212,1.234759,1.141089,0.96071,1.249895,0.758743,0.933,0.884126,0.89172,1.597764,1.008825,0.812332,1.47497,1.204402,0.791679,1.0734,1.072751,0.904915,1.265449,0.516572,0.859872,0.916304916,0.884317995,1.129485286,0.826481239,0.857845461,0.663429289,0.846656835,1.041253192,0.809492011,0.64500818,0.983347084,0.619746326,0.811676779,0.759786817,0.700633312,0.643121016,0.74749977,0.718842275,0.70709505,0.718511509,0.351809,0.679477,0.66569,0.626263,0.678221,0.687785,0.694393,0.863737,0.617707,0.390358,0.710359,0.739177,0.651607,0.75087,0.546869,0.637918,0.669404,0.7316,0.715797,0.469033,0.790762,0.789164,0.838773,0.63735,0.572663,0.724252
1.614126,1.501773,1.293986,1.312542,1.151869,1.27357,1.168532,0.917254,1.301836,1.100089,1.188479,1.022344,1.809575,1.21921,0.977278,1.049708,1.003832,1.143068,0.989831,1.574791,1.482053,1.200706,0.981441,0.81756,0.959406,0.935451,0.757772,2.223688,1.262261,1.532952,1.401931,1.437777,1.749322,1.436696,1.345612,1.071909,1.582735,0.55566,0.66049,1.145136,0.777603,1.71325,1.483524,1.398307,1.341335,1.12104,0.826675,1.117049,0.896218,0.918867,0.766961,0.830712,0.774836,0.846622,1.169534,0.986122,1.061567,1.027085,1.068109,1.010144,1.026845,1.078068,1.037122,1.091901,1.021137,0.940334,0.889049,1.642569,1.528809,1.501998,0.915241,1.186451,1.358704,1.247696,0.974277,1.169355,1.223839,1.124222,0.951541,1.255777,0.741237,0.920323,0.871926,0.893366,1.58766,0.964757,0.789559,1.457715,1.224323,0.757087,1.086033,1.098344,0.871643,1.229477,0.520458,0.874303,0.911286726,0.879585604,1.130910874,0.830855671,0.845032924,0.66594141,0.79986532,1.032832812,0.828295573,0.647257549,0.989754563,0.638096717,0.820415469,0.77592317,0.705290686,0.644352752,0.730990794,0.703598503,0.686876136,0.722832749,0.346253,0.734537,0.678456,0.597689,0.673119,0.613537,0.686081,0.862737,0.592686,0.381248,0.696257,0.719559,0.638876,0.735971,0.573827,0.626386,0.682908,0.735685,0.712901,0.463314,0.764173,0.761559,0.807214,0.626595,0.561799,0.698632
1.603657,1.505892,1.307144,1.301103,1.104609,1.285991,1.171889,0.912397,1.28312,1.09314,1.170569,1.010585,1.81348,1.248163,1.026649,1.061532,1.038199,1.140544,1.026723,1.561067,1.459967,1.212239,0.984741,0.813394,0.976373,0.920001,0.775073,2.197835,1.277743,1.541107,1.394854,1.438719,1.736925,1.447668,1.34372,1.06635,1.637434,0.55321,0.654577,1.14374,0.775263,1.707412,1.482204,1.416817,1.340742,1.134623,0.852767,1.151991,0.946374,0.973945,0.818658,0.863546,0.799592,0.876456,1.195657,1.012532,1.096619,1.052896,1.077885,1.048002,1.040223,1.088003,1.052304,1.126365,1.041966,0.996403,0.937487,1.663644,1.546304,1.565437,0.93537,1.193277,1.376063,1.265462,1.002063,1.186271,1.262771,1.149798,0.988064,1.270924,0.789086,0.963274,0.903949,0.924658,1.593905,0.977533,0.791296,1.468059,1.182539,0.762214,1.067151,1.098146,0.872555,1.268052,0.527175,0.856291,0.884064108,0.847777428,1.103663454,0.807663397,0.808681309,0.633749834,0.74097672,0.977935861,0.830036544,0.633895183,0.97623556,0.625008203,0.820092643,0.748501991,0.672283679,0.60338808,0.698412245,0.677423499,0.639670113,0.695450282,0.350658,0.698283,0.680428,0.620462,0.70199,0.706409,0.703585,0.906315,0.597643,0.414322,0.702852,0.726791,0.641868,0.721569,0.559105,0.62148,0.693958,0.727065,0.720545,0.461532,0.699485,0.764539,0.856513,0.634632,0.576632,0.713728
1.588529,1.493286,1.299132,1.319422,1.082327,1.281425,1.190092,0.915448,1.269711,1.109914,1.170757,0.999228,1.816029,1.238669,1.103236,1.055329,1.065676,1.161075,1.009062,1.570067,1.427269,1.204111,0.98659,0.821116,0.960893,0.9143,0.781819,2.202307,1.271096,1.5407,1.39373,1.457438,1.721314,1.443034,1.361476,1.066431,1.633725,0.557932,0.656274,1.144191,0.772764,1.714286,1.483405,1.41876,1.342631,1.144662,0.874239,1.16649,0.959484,1.014121,0.84061,0.876504,0.816728,0.882721,1.212415,1.034431,1.119882,1.056611,1.096751,1.054708,1.059849,1.094204,1.066219,1.138717,1.058744,1.032988,0.956245,1.669358,1.554223,1.586058,0.944498,1.207454,1.394795,1.270359,1.027912,1.192378,1.263752,1.179638,1.006733,1.290349,0.807151,0.963218,0.938748,0.928458,1.60081,0.945745,0.773539,1.425963,1.174343,0.756023,1.033974,1.056375,0.866416,1.242561,0.511308,0.854327,0.8940961,0.854623553,1.103404911,0.810837001,0.795006411,0.613377525,0.681190185,0.921378864,0.873829633,0.640924749,0.985332109,0.628850531,0.833294058,0.759558528,0.709078801,0.602052775,0.688729607,0.670396495,0.637351264,0.708250874,0.340733,0.669427,0.673741,0.631502,0.69678,0.696477,0.708168,0.898622,0.590407,0.412762,0.705542,0.745403,0.647361,0.746502,0.578727,0.634758,0.680356,0.742535,0.739708,0.474822,0.702856,0.780152,0.900916,0.640334,0.579057,0.720822
1.622577,1.500422,1.287988,1.306835,1.094162,1.287191,1.216679,0.930287,1.266671,1.116363,1.154713,0.985837,1.825996,1.189612,1.098461,1.064338,1.097447,1.149918,1.043185,1.561099,1.388684,1.222642,0.996669,0.83294,0.951695,0.910289,0.762029,2.230216,1.264607,1.543537,1.388373,1.438649,1.697047,1.45085,1.33971,1.058151,1.607393,0.550808,0.656689,1.143254,0.770399,1.690589,1.484615,1.41204,1.341104,1.152504,0.864833,1.176863,0.962503,1.030409,0.841175,0.886472,0.81026,0.883852,1.244262,1.042728,1.127998,1.064769,1.096763,1.075977,1.050462,1.100133,1.076117,1.130584,1.061037,1.023825,0.967231,1.703348,1.569695,1.553406,0.948988,1.214244,1.392322,1.271713,1.025541,1.199996,1.272151,1.1734,0.998723,1.287489,0.802998,0.969908,0.946721,0.930871,1.553698,0.951648,0.777514,1.43287,1.20784,0.75417,1.036149,1.046353,0.910564,1.230532,0.519799,0.864763,0.906506221,0.871863065,1.117587088,0.850198638,0.809379594,0.627519349,0.676133222,0.93176937,0.938370565,0.6524543,1.004770668,0.628349079,0.86877658,0.764590691,0.753801077,0.602838326,0.704818982,0.688235947,0.650506769,0.705022203,0.340356,0.656126,0.675846,0.617431,0.665406,0.64114,0.67162,0.83521,0.585934,0.41215,0.698487,0.709857,0.620778,0.710991,0.552539,0.623603,0.690115,0.720829,0.67969,0.455502,0.672993,0.75545,0.920051,0.629458,0.574015,0.704673
1.662035,1.489507,1.271353,1.274807,1.09534,1.284515,1.233864,0.930385,1.256653,1.110764,1.149823,0.989427,1.843692,1.175516,1.110781,1.100717,1.160159,1.135216,1.034747,1.545659,1.37441,1.214255,1.007489,0.858041,0.955419,0.885063,0.772374,2.229188,1.281691,1.548661,1.396354,1.443357,1.707415,1.459366,1.363175,1.057565,1.624369,0.55326,0.652681,1.142866,0.785298,1.687728,1.498544,1.428495,1.336251,1.144379,0.865314,1.170498,0.94202,0.988728,0.812542,0.862956,0.801482,0.878503,1.213767,1.027613,1.133593,1.065022,1.089132,1.131167,1.045831,1.100148,1.064847,1.120001,1.0416,1.005319,0.958788,1.703887,1.550706,1.543505,0.93643,1.205917,1.374904,1.273277,1.018,1.191277,1.255192,1.16478,0.980816,1.259284,0.789682,0.955768,0.924652,0.93086,1.565869,0.964125,0.776201,1.412936,1.206419,0.76873,1.035837,1.076283,0.860319,1.257654,0.508035,0.869424,0.911053904,0.88323454,1.126121669,0.892718441,0.813343431,0.62291135,0.691013402,0.953920162,1.005119235,0.659860702,1.007678028,0.613381497,0.897499596,0.785176236,0.759511191,0.615167582,0.710028733,0.689239046,0.651889283,0.726042485,0.33569,0.655033,0.678285,0.587952,0.694845,0.672938,0.679568,0.890043,0.583266,0.404368,0.71277,0.696883,0.632435,0.718056,0.585451,0.631079,0.638033,0.731139,0.701277,0.457162,0.678628,0.761,0.878266,0.632384,0.564162,0.725426
1.71668,1.481007,1.272687,1.272141,1.073189,1.279434,1.244185,0.940322,1.265978,1.122146,1.153416,0.992561,1.817545,1.207392,1.137849,1.083558,1.138388,1.135939,1.044821,1.548426,1.364994,1.202938,1.034226,1.62462,0.950293,0.868477,0.781154,2.253063,1.273263,1.561799,1.39,1.454768,1.704233,1.450412,1.350801,1.052732,1.630437,0.548589,0.656669,1.146056,0.792798,1.696777,1.492748,1.398613,1.333739,1.129755,0.858755,1.16154,0.921297,0.987059,0.815781,0.858988,0.797251,0.913931,1.238009,1.021033,1.102141,1.050241,1.100645,1.089039,1.046738,1.091625,1.067712,1.12185,1.0543,1.006282,0.959402,1.694999,1.559858,1.52458,0.943429,1.201838,1.373649,1.270992,1.004405,1.182728,1.264677,1.175547,0.98431,1.256003,0.787456,0.963499,0.911483,0.90898,1.591919,0.960321,0.796626,1.437561,1.220623,0.770321,1.029859,1.043504,0.817328,1.264451,0.527564,0.866241,0.916229671,0.882912531,1.12705226,0.929259551,0.823559754,0.634294892,0.725911902,0.942853205,1.052068104,0.658223318,1.017744272,0.595176816,0.910599081,0.781928983,0.779428643,0.618379786,0.718711394,0.695975559,0.645340417,0.710941667,0.348274,0.673654,0.684966,0.627061,0.676154,0.687625,0.692092,0.842789,0.599461,0.407893,0.72535,0.726791,0.645208,0.755705,0.557659,0.641209,0.68434,0.715364,0.731412,0.469546,0.695631,0.762519,0.838342,0.634923,0.588087,0.721323
1.675918,1.461891,1.272008,1.314251,1.080082,1.282198,1.23007,0.932466,1.273089,1.120003,1.147277,0.998905,1.814877,1.238754,1.092871,1.097563,1.080119,1.134909,1.025835,1.538288,1.352405,1.205488,1.03454,1.631156,0.954023,0.865189,0.783446,2.278561,1.281443,1.568048,1.383868,1.487809,1.698269,1.457999,1.361114,1.049526,1.600411,0.551239,0.656193,1.143045,0.782008,1.701487,1.499107,1.41626,1.339896,1.13615,0.866188,1.191088,0.933048,0.999796,0.834321,0.875158,0.817289,0.956764,1.254269,1.030147,1.09929,1.057196,1.094582,1.051836,1.056532,1.113863,1.073602,1.137286,1.054653,1.017012,0.974907,1.696541,1.571888,1.513419,0.941948,1.210622,1.386709,1.291221,1.024436,1.192481,1.295534,1.193156,0.996436,1.274149,0.79799,0.974442,0.937592,0.908275,1.605697,0.970509,0.790023,1.459885,1.234585,0.796073,1.033656,1.055494,0.836675,1.269347,0.511984,0.871425,0.91893025,0.890223205,1.132522404,0.923868901,0.837146383,0.639124938,0.796030604,0.942316126,1.127715993,0.661095175,1.018519846,0.597655779,0.904116929,0.761080108,0.74921316,0.629151129,0.713569245,0.698690921,0.645803673,0.711552252,0.362224,0.653923,0.684148,0.633837,0.697651,0.69147,0.710276,0.839778,0.609175,0.423061,0.736984,0.719504,0.645456,0.737916,0.545382,0.629122,0.683762,0.703331,0.718314,0.453861,0.70406,0.748794,0.802477,0.623425,0.567818,0.704014
1.647081,1.429859,1.269647,1.354186,1.100165,1.279777,1.210052,0.954253,1.274809,1.122253,1.148128,0.993049,1.865233,1.255399,1.025809,1.101,1.043067,1.131084,1.00118,1.533342,1.362603,1.20807,1.019747,1.477319,0.954027,0.856892,0.781876,2.319591,1.292489,1.5673,1.378355,1.467644,1.692539,1.47672,1.361521,1.050547,1.538048,0.545906,0.657396,1.139931,0.776207,1.72424,1.494232,1.40221,1.326861,1.137117,0.87576,1.185394,0.92977,1.017044,0.829575,0.874756,0.819246,0.953154,1.24593,1.032054,1.096122,1.054847,1.087833,1.038534,1.052534,1.117111,1.074327,1.134011,1.038185,1.017035,0.971421,1.682857,1.57252,1.525193,0.939628,1.201476,1.391543,1.290499,1.026284,1.188105,1.303098,1.203619,0.986322,1.275062,0.80508,0.983743,0.926867,0.91361,1.578345,0.979383,0.787738,1.446756,1.228358,0.784139,1.041259,1.042564,0.872026,1.250923,0.501034,0.856136,0.922095626,0.889646643,1.131423474,0.91117287,0.835355526,0.648366424,0.801322114,0.972362153,1.215566293,0.664917995,1.020047808,0.599577364,0.893719785,0.727486687,0.709466298,0.628639455,0.708651101,0.692648983,0.667089771,0.730561299,0.349488,0.669293,0.70592,0.634118,0.680912,0.698394,0.710721,0.881251,0.595618,0.453565,0.753194,0.735479,0.650356,0.74526,0.545226,0.638039,0.709103,0.723192,0.734231,0.4567,0.693223,0.760389,0.784616,0.644,0.571612,0.719287
1.65188,1.458632,1.269453,1.355523,1.119735,1.280434,1.199941,0.939938,1.279109,1.13182,1.165006,1.013051,1.819799,1.254278,0.966696,1.104422,0.988916,1.137701,1.027056,1.541277,1.359926,1.22299,1.019278,1.337651,0.954381,0.870665,0.776629,2.380948,1.291772,1.571103,1.371591,1.442995,1.675425,1.476103,1.351009,1.054434,1.487967,0.54693,0.657075,1.138864,0.784029,1.725037,1.495118,1.416348,1.332148,1.148666,0.881481,1.200264,0.953747,1.014099,0.83597,0.879014,0.815599,0.942769,1.27832,1.037007,1.11535,1.063824,1.101536,1.043645,1.064019,1.116952,1.089329,1.134791,1.069347,1.019625,0.960125,1.689416,1.575521,1.526305,0.947723,1.22118,1.398856,1.297096,1.022113,1.196945,1.289736,1.195365,0.997323,1.278358,0.810479,0.996515,0.94544,0.92819,1.621392,0.950069,0.774899,1.474839,1.212531,0.752401,1.042175,1.033461,0.850674,1.23537,0.495384,0.845586,0.923529277,0.893922609,1.135159758,0.900741007,0.832630722,0.635707154,0.840540928,0.979212417,1.330648196,0.667836156,1.022921251,0.592487443,0.872433708,0.718867716,0.686756964,0.669630946,0.71204,0.692125926,0.68029169,0.739000249,0.336396,0.653017,0.682625,0.635271,0.669017,0.620956,0.715243,0.87022,0.551501,0.428343,0.75145,0.727241,0.636078,0.732368,0.562389,0.622601,0.660893,0.701751,0.701389,0.456672,0.646645,0.770375,0.763794,0.637579,0.567412,0.692359
1.636028,1.474409,1.276013,1.345881,1.120202,1.281263,1.198556,0.939054,1.269089,1.119465,1.182461,1.017267,1.795088,1.236772,0.899724,1.102748,0.948888,1.135866,1.042238,1.547469,1.38427,1.224027,1.011343,1.135627,0.958643,0.877322,0.772803,2.353437,1.273885,1.567857,1.364465,1.432185,1.65945,1.496865,1.367424,1.047351,1.480003,0.54426,0.653148,1.145729,0.78794,1.714629,1.492845,1.408865,1.33157,1.15393,0.874279,1.199421,0.933741,1.001906,0.842086,0.88209,0.80958,0.934788,1.279808,1.025912,1.118546,1.069992,1.103835,1.047884,1.05186,1.141363,1.091683,1.135677,1.083994,1.012127,0.965529,1.728038,1.569825,1.527165,0.945776,1.213396,1.394601,1.283941,1.005932,1.19636,1.282525,1.18777,1.009522,1.271126,0.800273,0.984267,0.946773,0.937247,1.57109,0.951584,0.783377,1.505953,1.234677,0.764097,1.032399,1.048534,0.825472,1.23374,0.504303,0.852357,0.924339208,0.892110204,1.133720671,0.896051104,0.830339279,0.620306055,0.874599121,0.974659732,1.444692824,0.670225307,1.027969722,0.59736902,0.829339505,0.695001025,0.671747828,0.654811864,0.7164441,0.697351569,0.69411798,0.774370754,0.34117,0.674279,0.687389,0.646965,0.691246,0.696623,0.711271,0.895047,0.598956,0.413805,0.778468,0.727767,0.631552,0.709208,0.552715,0.593849,0.641561,0.688483,0.694342,0.460679,0.670488,0.762143,0.732913,0.640826,0.560089,0.686318
1.637308,1.507677,1.280966,1.36378,1.103706,1.272887,1.203544,0.932223,1.272645,1.121604,1.191917,1.018669,1.767056,1.22535,0.849045,1.106312,0.924013,1.139641,1.032703,1.555197,1.43438,1.242211,0.99378,0.980777,0.96135,0.891444,0.766521,2.390414,1.273859,1.568748,1.364512,1.426168,1.66822,1.489614,1.366053,1.052442,1.444195,0.545973,0.658655,1.141279,0.795413,1.713343,1.495217,1.41837,1.332247,1.14255,0.876601,1.205402,0.930762,1.001628,0.829799,0.863325,0.806539,0.902317,1.313845,1.030874,1.107479,1.070319,1.095367,1.052372,1.053171,1.158876,1.072242,1.140834,1.089435,1.004566,0.953495,1.737566,1.575246,1.536521,0.939436,1.218216,1.399513,1.276644,1.019849,1.200496,1.278274,1.20142,1.019434,1.272544,0.7964,0.991226,0.94164,0.927393,1.570362,0.977831,0.794787,1.442275,1.247539,0.784708,1.025513,1.03115,0.870093,1.238068,0.519287,0.851363,0.916670963,0.892756682,1.130831131,0.87489423,0.831650591,0.609192466,0.897443797,1.010245453,1.509080891,0.669992246,1.026059286,0.595112174,0.774524642,0.667423045,0.668901302,0.63566022,0.720985284,0.700068859,0.726145992,0.785078199,0.329868,0.668936,0.65941,0.615047,0.657642,0.630635,0.704673,0.852685,0.550508,0.401582,0.775464,0.748139,0.634701,0.734338,0.554802,0.62121,0.64493,0.697541,0.696976,0.468157,0.708396,0.774011,0.752756,0.630207,0.559766,0.700404
1.635367,1.535263,1.266991,1.359587,1.095832,1.267601,1.195044,0.938658,1.271879,1.126073,1.210527,1.02309,1.784487,1.227414,0.831438,1.082841,0.926884,1.144422,1.030992,1.571957,1.476789,1.243448,0.999716,0.929484,0.966326,0.881398,0.771322,2.370227,1.2556,1.573751,1.366468,1.420515,1.645617,1.45299,1.369472,1.044096,1.415513,0.543777,0.654551,1.145719,0.786047,1.713626,1.495645,1.417257,1.333498,1.142135,0.881272,1.215609,0.935237,0.992463,0.830861,0.881646,0.802906,0.872523,1.335363,1.039869,1.119227,1.068229,1.093102,1.07932,1.048415,1.167014,1.087569,1.14792,1.100116,0.988239,0.960211,1.72372,1.568234,1.52052,0.940294,1.212138,1.400596,1.27539,1.018983,1.188219,1.280269,1.19504,1.027705,1.268649,0.796795,0.98192,0.951591,0.919643,1.55824,0.977508,0.782645,1.458105,1.234195,0.768668,1.02794,1.033361,0.85553,1.247764,0.507169,0.841757,0.919438697,0.894585582,1.140652855,0.851484231,0.825239993,0.649748199,0.894176133,1.069680078,1.512396604,0.669817474,1.021865719,0.60227906,0.718972965,0.661543154,0.692591345,0.625759374,0.724200817,0.701820052,0.75128282,0.802469701,0.337184,0.656937,0.668792,0.60079,0.645189,0.621079,0.683338,0.847195,0.570615,0.401197,0.730666,0.745959,0.647127,0.75107,0.533364,0.630407,0.672291,0.703016,0.709965,0.468192,0.702615,0.777686,0.782252,0.651046,0.570176,0.700674
1.646129,1.548905,1.250235,1.332414,1.114742,1.263892,1.194787,0.927159,1.27273,1.138327,1.207163,1.030444,1.802591,1.22589,0.836401,1.080961,0.919167,1.148016,1.018934,1.568409,1.524214,1.248416,0.997363,0.915662,0.96594,0.886877,0.765681,2.399547,1.254642,1.580513,1.367013,1.425839,1.671497,1.445092,1.375463,1.041949,1.416434,0.544213,0.65227,1.139077,0.784624,1.716656,1.498494,1.429629,1.330425,1.121384,0.859642,1.188485,0.886286,0.954854,0.786273,0.840525,0.771376,0.832382,1.380141,1.020979,1.112851,1.055501,1.066182,1.130992,1.026693,1.108833,1.058786,1.126085,1.067171,0.967336,0.924327,1.70434,1.549254,1.499963,0.919598,1.195431,1.375015,1.254774,0.996003,1.144568,1.241351,1.162501,0.980323,1.240758,0.749328,0.958761,0.900098,0.899151,1.551715,0.992405,0.781819,1.431966,1.223445,0.757898,1.032515,1.037783,0.858169,1.232795,0.518809,0.845259,0.920708877,0.889145166,1.150622158,0.823111028,0.823420783,0.703874955,0.890439138,1.098840623,1.486718762,0.668065917,1.016828762,0.612836735,0.690914912,0.658209133,0.692374061,0.633792452,0.729786212,0.705143133,0.781296186,0.811237073,0.345088,0.671584,0.678067,0.633312,0.680936,0.709977,0.694092,0.870565,0.593767,0.403068,0.708476,0.717367,0.634047,0.736173,0.527542,0.622934,0.662793,0.691259,0.718661,0.453765,0.808776,0.754554,0.796121,0.635659,0.566252,0.69499
