FOV 5 Cell 1,FOV 5 Cell 2,FOV 5 Cell 3,FOV 5 Cell 4,FOV 5 Cell 5,FOV 5 Cell 6,FOV 6 Cell 1,FOV 6 Cell 2,FOV 6 Cell 3,FOV 6 Cell 4,FOV 6 Cell 5,FOV 7 Cell 1,FOV 7 Cell 2,FOV 7 Cell 3,FOV 7 Cell 4,FOV 7 Cell 5,FOV 7 Cell 6,FOV 8 Cell 1,FOV 8 Cell 2,FOV 8 Cell 3,FOV 8 Cell 4,FOV 8 Cell 5,FOV 8 Cell 6,FOV 8 Cell 7,FOV 8 Cell 8,FOV 8 Cell 9,FOV 8 Cell 10,FOV 8 Cell 11,FOV 8 Cell 12,FOV 2 Cell 1,FOV 2 Cell 2,FOV 2 Cell 3,FOV 2 Cell 4,FOV 2 Cell 5,FOV 2 Cell 6,FOV 2 Cell 7,FOV 2 Cell 8,FOV 4 Cell 1,FOV 4 Cell 2,FOV 4 Cell 3,FOV 4 Cell 4,FOV 4 Cell 5,FOV 4 Cell 6,FOV 4 Cell 7,FOV 4 Cell 8,FOV 4 Cell 9,FOV 4 Cell 10,FOV 4 Cell 11,FOV 4 Cell 12,FOV 4 Cell 13,FOV 4 Cell 14,FOV 5 Cell 1,FOV 5 Cell 2,FOV 5 Cell 3,FOV 5 Cell 4,FOV 5 Cell 5,FOV 5 Cell 6,FOV 5 Cell 7,FOV 5 Cell 8,FOV 5 Cell 9,FOV 5 Cell 10
0.218129,0.364669,0.470973,0.64459,0.23056,0.509662,0.54282,1.153311,1.436665,1.074138,0.555601,1.032801,0.380007,0.391275,0.531548,0.796192,0.789161,0.968181,0.762013,0.69868,0.919543,0.740586,0.780641,0.951302,0.95784,1.000339,0.563572,1.009384,1.172979,0.466895786,0.201781304,0.346713641,0.138125196,0.329503871,0.560168946,0.345005882,0.834577218,0.291771,0.698744,0.481136,0.509249,0.486349,0.624958,0.827569,0.788009,0.674875,0.321947,0.403502,0.644074,0.619473,0.654641,0.708028,0.684152,0.510798,0.686796,0.644977,0.600459,0.511282,0.414898,0.626367,0.570572
0.218491,0.366494,0.478001,0.637854,0.229773,0.514134,0.549486,1.151888,1.456298,1.095966,0.555332,1.522218,0.41107,0.421637,0.573396,0.872187,0.892231,0.964054,0.771637,0.712282,0.938235,0.714923,0.805207,0.936918,0.941619,1.008102,0.565132,1.018439,1.192172,0.464025704,0.201697341,0.345247119,0.137149028,0.327209362,0.554677695,0.343210318,0.822489586,0.279217,0.698978,0.447181,0.494506,0.473786,0.589915,0.765436,0.778115,0.643743,0.313804,0.482859,0.620228,0.6006,0.632719,0.700243,0.673087,0.511118,0.676269,0.644613,0.609043,0.496391,0.404771,0.634833,0.587167
0.2205,0.364131,0.475602,0.643183,0.232795,0.508506,0.548081,1.157586,1.451674,1.096322,0.556637,1.52878,0.414974,0.424743,0.572968,0.884367,0.91539,0.956626,0.763185,0.689314,0.918059,0.704064,0.799705,0.955111,0.924362,0.988559,0.558931,1.016035,1.169394,0.459931443,0.201200306,0.342275042,0.137006821,0.32654901,0.549171692,0.34087043,0.809096536,0.279909,0.699541,0.452079,0.512345,0.474879,0.584498,0.74425,0.773486,0.64441,0.310491,0.443519,0.594776,0.584887,0.596726,0.70557,0.680981,0.505506,0.685232,0.641171,0.612459,0.498409,0.406372,0.625561,0.569465
0.219906,0.364071,0.473552,0.642749,0.23116,0.50494,0.548884,1.159914,1.4492,1.099344,0.55871,1.234385,0.409824,0.424354,0.574346,0.881558,0.910311,0.971577,0.763654,0.687322,0.936745,0.730841,0.784393,0.960839,0.938448,0.993817,0.578338,1.026715,1.155542,0.458744366,0.198133593,0.338536992,0.136036184,0.323973824,0.54600655,0.336880447,0.803276002,0.272407,0.689129,0.452962,0.497369,0.455844,0.596327,0.732313,0.775891,0.638761,0.314974,0.397507,0.600835,0.594961,0.592468,0.681075,0.664617,0.508506,0.670457,0.632372,0.609694,0.487704,0.399126,0.598305,0.566542
0.222276,0.366196,0.476714,0.643496,0.231292,0.509598,0.549314,1.163471,1.46335,1.100574,0.559962,1.087188,0.413281,0.421639,0.582468,0.894068,0.920412,0.984914,0.778956,0.692948,0.933,0.728142,0.793015,0.945518,0.948772,0.982231,0.582352,1.030062,1.175877,0.458428869,0.196938557,0.337470489,0.135107251,0.321819897,0.550519118,0.336871973,0.797236734,0.272217,0.687578,0.437286,0.492518,0.459349,0.58116,0.735156,0.745892,0.630573,0.30531,0.383017,0.573005,0.599748,0.591753,0.710334,0.671222,0.520809,0.695711,0.645971,0.633091,0.510676,0.418481,0.622856,0.575047
0.21821,0.366972,0.476879,0.636503,0.231523,0.509657,0.548965,1.162997,1.451036,1.092832,0.556127,1.034276,0.413704,0.419679,0.575306,0.89062,0.917896,0.966737,0.787792,0.693134,0.937908,0.723019,0.777659,0.948212,0.993464,0.990063,0.594301,1.028107,1.162146,0.461774992,0.198502985,0.336744697,0.136040865,0.325875615,0.547593526,0.339195301,0.793317914,0.275,0.667435,0.44929,0.492216,0.467436,0.601608,0.781282,0.771078,0.636889,0.318788,0.377978,0.606852,0.609346,0.603086,0.721914,0.67226,0.507011,0.710972,0.64677,0.62098,0.526123,0.417073,0.630974,0.583116
0.219662,0.367225,0.473508,0.644269,0.231334,0.511177,0.548995,1.163583,1.457979,1.105096,0.556572,0.995202,0.38655,0.396141,0.536078,0.81385,0.824326,0.977315,0.774757,0.698645,0.931016,0.72632,0.775183,0.946497,0.95419,0.977366,0.599275,1.027126,1.159513,0.467961188,0.19952795,0.335275987,0.135632752,0.323127943,0.547903592,0.336318866,0.793198873,0.270886,0.663646,0.438471,0.493635,0.463047,0.575944,0.77312,0.726761,0.645394,0.308468,0.37664,0.584372,0.589608,0.63181,0.677686,0.651833,0.485433,0.66519,0.608719,0.589744,0.491299,0.395325,0.607254,0.552788
0.219729,0.368097,0.470785,0.640921,0.230357,0.510201,0.542453,1.155901,1.463259,1.10103,0.553567,1.001816,0.395624,0.40333,0.552325,0.834448,0.850696,0.968908,0.782422,0.701535,0.918889,0.732947,0.787248,0.931678,0.95833,0.983027,0.57121,1.025897,1.149832,0.46181795,0.201205992,0.333913724,0.136438078,0.323267558,0.548441695,0.337481998,0.796158442,0.268453,0.655114,0.422974,0.470698,0.457693,0.573938,1.111771,0.741319,0.651519,0.29748,0.366991,0.558634,0.580474,0.606605,0.690079,0.656025,0.502325,0.667326,0.637683,0.592757,0.494522,0.411017,0.606827,0.566614
0.218254,0.366687,0.479804,0.646267,0.233605,0.512519,0.541078,1.157318,1.452445,1.091335,0.55534,0.991787,0.387867,0.399235,0.541348,0.817878,0.836615,0.984962,0.813171,0.728225,0.938676,0.731673,0.80569,0.949251,0.970471,0.987336,0.594837,1.018774,1.191848,0.461321937,0.197094799,0.329666677,0.134571525,0.318406593,0.545811273,0.336985655,0.809256206,0.276118,0.675455,0.43921,0.474824,0.466261,0.592478,0.835793,0.798863,0.63654,0.310483,0.385371,0.58024,0.589549,0.589017,0.681967,0.666835,0.501911,0.665189,0.63243,0.589729,0.500892,0.40258,0.623756,0.562912
0.21973,0.365666,0.472996,0.642964,0.23245,0.510116,0.534228,1.155249,1.459878,1.099455,0.553968,1.014483,0.405715,0.414295,0.570309,0.87494,0.895222,0.976873,0.807937,0.696657,0.922757,0.708309,0.779251,0.933686,0.939108,0.992199,0.567971,1.006185,1.181736,0.469600708,0.199006271,0.330865201,0.136286109,0.321029809,0.545774793,0.338376476,0.80660323,0.269812,0.673403,0.447127,0.491933,0.467501,0.584759,0.73458,0.751609,0.639174,0.306123,0.39223,0.602126,0.598242,0.584294,0.704908,0.68017,0.506902,0.690716,0.64293,0.597469,0.507206,0.409069,0.620431,0.577966
0.218301,0.370142,0.474361,0.641968,0.232359,0.516989,0.538008,1.16029,1.482835,1.111787,0.554643,1.026557,0.403471,0.415113,0.568768,0.870037,0.886819,0.972469,0.79761,0.692063,0.930602,0.720388,0.781451,0.946594,0.913263,0.998141,0.572837,1.012653,1.181381,0.46606637,0.199196857,0.327744118,0.134844086,0.318060982,0.540051049,0.334793883,0.823973111,0.276995,0.678124,0.435809,0.462749,0.463308,0.572393,0.714739,0.752793,0.631145,0.308861,0.459965,0.597154,0.596853,0.619501,0.683749,0.674127,0.50005,0.672641,0.62842,0.593672,0.50312,0.406939,0.614332,0.57132
0.217889,0.367814,0.469633,0.635922,0.23182,0.510825,0.541398,1.158168,1.477567,1.115408,0.553509,1.024683,0.407472,0.41664,0.570267,0.874482,0.914481,0.996415,0.783319,0.705577,0.929586,0.709712,0.756556,0.946312,0.928066,0.994567,0.575498,1.017052,1.176009,0.465326517,0.19963115,0.328557048,0.135362954,0.319467817,0.543522374,0.337160298,0.821192455,0.285712,0.680509,0.46553,0.49218,0.469595,0.603177,0.730127,0.784305,0.655168,0.316213,0.461318,0.587798,0.601868,0.641818,0.695126,0.665432,0.502987,0.686501,0.625979,0.598527,0.513608,0.405389,0.624462,0.581317
0.218073,0.368821,0.47453,0.640989,0.23252,0.514269,0.541612,1.161094,1.493277,1.119567,0.55673,1.024325,0.405507,0.415734,0.571955,0.881697,0.916329,0.97786,0.764216,0.694647,0.928747,0.6986,0.759074,0.945901,0.915552,0.980951,0.570441,1.015945,1.155233,0.476358956,0.200897526,0.333365297,0.13822753,0.319169411,0.538787198,0.334985348,0.824491099,0.279416,0.680434,0.452352,0.48518,0.465402,0.590509,0.73994,0.765952,0.625115,0.317226,0.394385,0.599607,0.61446,0.595977,0.685326,0.659098,0.491038,0.668294,0.612316,0.589069,0.490356,0.395006,0.597493,0.551846
0.218754,0.367061,0.472369,0.634511,0.232338,0.509352,0.540797,1.163594,1.489584,1.112964,0.556293,1.007965,0.387973,0.400544,0.548889,0.825499,0.835048,0.986774,0.771153,0.690128,0.93936,0.717128,0.754586,0.940125,0.914742,0.986227,0.582552,1.001882,1.157525,0.475616303,0.202903166,0.332653492,0.135755761,0.32159445,0.535843849,0.332218455,0.823520226,0.273907,0.679574,0.458333,0.4861,0.455669,0.575506,0.686241,0.76067,0.61423,0.303345,0.373887,0.575283,0.60622,0.586296,0.69052,0.659249,0.488996,0.676831,0.630378,0.593291,0.506041,0.399623,0.622723,0.563537
0.220785,0.370009,0.473202,0.633128,0.231848,0.515182,0.543043,1.159392,1.505276,1.117066,0.558134,1.030744,0.404927,0.420504,0.565996,0.87052,0.908854,0.97019,0.765443,0.700307,0.92812,0.748239,0.721968,0.939575,0.914889,0.972192,0.573102,1.002828,1.138769,0.477678379,0.202640307,0.331636094,0.136297675,0.318601542,0.537242588,0.333829363,0.82489426,0.272486,0.667908,0.437443,0.478553,0.458222,0.585512,0.699088,0.75164,0.630827,0.299529,0.370619,0.601811,0.588247,0.590813,0.693131,0.658689,0.49269,0.687147,0.620372,0.590954,0.491191,0.406729,0.617054,0.564561
0.21723,0.366964,0.470331,0.630685,0.230433,0.507741,0.542374,1.164083,1.5054,1.109959,0.554937,1.032462,0.411432,0.416581,0.570162,0.885273,0.906068,0.980538,0.761413,0.688198,0.93848,0.727195,0.736447,0.936614,0.919802,0.97834,0.583577,1.012895,1.164182,0.480392906,0.198517204,0.329335712,0.137936431,0.317922372,0.548985662,0.338348616,0.831904542,0.276248,0.663085,0.446422,0.483503,0.449171,0.589061,0.710479,0.751203,0.626194,0.30663,0.370073,0.60011,0.591304,0.625527,0.690787,0.640723,0.494329,0.673431,0.620013,0.58765,0.481746,0.402505,0.594851,0.561696
0.217938,0.367096,0.474436,0.635454,0.231705,0.505546,0.536763,1.161184,1.505356,1.117978,0.554476,1.038687,0.407469,0.418124,0.568925,0.887835,0.905043,0.97718,0.772836,0.703897,0.930949,0.715009,0.766111,0.921559,0.919723,0.996163,0.564791,1.024258,1.146974,0.476352497,0.19867486,0.324588348,0.134965763,0.314840252,0.552588295,0.341823049,0.830265281,0.274647,0.666807,0.442318,0.480054,0.467603,0.574813,0.728712,0.750859,0.648789,0.309591,0.374904,0.62442,0.590883,0.615728,0.683936,0.650043,0.495322,0.672302,0.621525,0.596721,0.50349,0.402853,0.606609,0.572792
0.219018,0.367429,0.473734,0.635436,0.230952,0.509929,0.532164,1.151593,1.487506,1.112275,0.547057,1.038595,0.403118,0.417017,0.565824,0.87804,0.898329,0.974749,0.763579,0.700373,0.932452,0.734116,0.769834,0.931925,0.949682,0.995209,0.558781,1.022364,1.121846,0.473164304,0.199303189,0.325925913,0.136365037,0.319581049,0.553000059,0.343111475,0.821306966,0.274247,0.690963,0.445428,0.502529,0.460077,0.572271,0.712485,0.782648,0.632414,0.304868,0.375586,0.589074,0.602738,0.615912,0.690958,0.643115,0.499148,0.674904,0.625376,0.606275,0.49785,0.40495,0.613582,0.572814
0.221681,0.367618,0.475887,0.635137,0.229749,0.511339,0.534132,1.157452,1.481083,1.10734,0.554506,1.052391,0.404206,0.416272,0.572439,0.882085,0.904495,0.968914,0.76341,0.699991,0.913894,0.692156,0.772654,0.943792,0.948873,0.970301,0.566374,0.995278,1.126891,0.459715951,0.201549948,0.323486614,0.136339894,0.313797964,0.537247278,0.335737234,0.815846472,0.268934,0.664262,0.434094,0.482135,0.465789,0.587889,0.705436,0.806398,0.639237,0.302213,0.377121,0.570329,0.588387,0.591169,0.677921,0.645613,0.485442,0.669824,0.622199,0.592627,0.509413,0.394146,0.607026,0.552923
0.222079,0.372514,0.479232,0.63848,0.236478,0.517232,0.533957,1.155844,1.489561,1.101557,0.55474,1.027486,0.383721,0.394675,0.539702,0.818606,0.824119,0.991005,0.762667,0.705785,0.921343,0.719777,0.786402,0.92627,0.927142,0.974815,0.568327,0.993751,1.141127,0.455611504,0.200335908,0.320928885,0.135841931,0.31586376,0.528898278,0.332675312,0.810253767,0.281098,0.700136,0.45108,0.504939,0.470457,0.583992,0.718598,0.807667,0.643172,0.31114,0.408418,0.572501,0.590264,0.584925,0.687171,0.661949,0.483151,0.662088,0.622459,0.608753,0.502877,0.400038,0.605818,0.577811
0.221167,0.371327,0.476073,0.631716,0.23251,0.515244,0.533389,1.161295,1.492141,1.107394,0.55723,1.041425,0.397905,0.41134,0.562893,0.852018,0.87571,0.997128,0.755588,0.696708,0.920512,0.720861,0.765962,0.917605,0.915393,0.973795,0.580617,1.000867,1.164039,0.450831264,0.197957485,0.318605113,0.135197852,0.314229289,0.519603445,0.327742953,0.801923669,0.272698,0.680671,0.440357,0.493577,0.469553,0.58359,0.723559,0.76811,0.647139,0.312667,0.467827,0.583968,0.599526,0.577587,0.692303,0.663047,0.495864,0.687347,0.637249,0.62064,0.496686,0.40942,0.618423,0.570728
0.219631,0.369449,0.475333,0.630193,0.230753,0.510003,0.536063,1.159679,1.492187,1.116252,0.559564,1.048999,0.4052,0.413182,0.562641,0.866915,0.910743,0.992117,0.743341,0.695576,0.918436,0.700565,0.799734,0.923502,0.907358,0.987486,0.568618,0.997111,1.16109,0.452034145,0.197613204,0.318691784,0.135493427,0.312541304,0.517713704,0.32702698,0.798966066,0.276528,0.661517,0.446322,0.471092,0.474972,0.583311,0.744742,0.759037,0.657992,0.311981,0.424942,0.607258,0.601459,0.58688,0.695425,0.662616,0.505626,0.666373,0.632363,0.630101,0.511101,0.413528,0.61492,0.568943
0.218955,0.368009,0.476284,0.631402,0.233163,0.512319,0.53733,1.15956,1.506778,1.126581,0.559447,1.053878,0.405301,0.413433,0.567951,0.878762,0.934094,0.986677,0.758238,0.699227,0.925794,0.724094,0.7667,0.930425,0.923512,0.978437,0.565196,1.003628,1.156914,0.450427913,0.198434252,0.319774587,0.134828362,0.313093882,0.517860454,0.324786198,0.794901518,0.273005,0.657213,0.432174,0.466746,0.457511,0.576492,0.721502,0.75059,0.637619,0.303472,0.381415,0.598021,0.586198,0.579821,0.682484,0.64708,0.492135,0.6669,0.616065,0.614428,0.492544,0.399139,0.595968,0.557153
0.217695,0.363915,0.477803,0.62754,0.232589,0.512903,0.531344,1.157337,1.510364,1.109507,0.559019,1.054757,0.405415,0.416618,0.572144,0.897378,0.92006,0.988359,0.76085,0.693701,0.913307,0.719671,0.771695,0.9403,0.938916,0.989666,0.566543,1.00909,1.16896,0.458614294,0.197931557,0.32248419,0.137348913,0.315034077,0.520467779,0.326647264,0.788173951,0.276738,0.693679,0.447198,0.497033,0.476102,0.588177,0.723729,0.794764,0.660944,0.316371,0.381657,0.616601,0.609339,0.625218,0.682968,0.65111,0.481985,0.675385,0.633313,0.588987,0.498002,0.406605,0.611543,0.564561
0.219858,0.367306,0.476202,0.62779,0.230346,0.509791,0.531643,1.16384,1.513725,1.124617,0.561292,1.026313,0.386534,0.396065,0.538323,0.81122,0.838563,0.992979,0.770413,0.694905,0.911063,0.71192,0.773736,0.906388,0.948694,0.999398,0.579978,1.007395,1.187533,0.459446079,0.199820472,0.319313883,0.136778423,0.313947186,0.514983846,0.326403153,0.787836421,0.277706,0.676625,0.429754,0.487252,0.458731,0.577851,0.757958,0.787834,0.624639,0.303015,0.372222,0.582797,0.589458,0.664102,0.686171,0.641062,0.47974,0.676731,0.631069,0.590156,0.486011,0.398384,0.611771,0.559346
0.219324,0.366494,0.477573,0.633598,0.230893,0.510127,0.531778,1.169335,1.507732,1.110752,0.562224,1.049059,0.398461,0.405342,0.552589,0.845258,0.885897,0.97717,0.765306,0.69652,0.90394,0.692697,0.757439,0.907518,0.919252,0.968979,0.577746,1.011708,1.214715,0.450515656,0.19673545,0.317601133,0.134396978,0.309072844,0.507733544,0.318593792,0.779061198,0.265959,0.65862,0.428866,0.486298,0.463427,0.573255,0.716525,0.747415,0.613056,0.304464,0.376395,0.572432,0.58287,0.589539,0.705835,0.680849,0.504537,0.699147,0.653712,0.610423,0.514908,0.416911,0.63316,0.585761
0.220765,0.366858,0.47674,0.628642,0.230945,0.507414,0.534584,1.167215,1.523784,1.125721,0.56158,1.063907,0.400001,0.413911,0.567219,0.867041,0.909222,0.975747,0.757887,0.688504,0.910815,0.705166,0.735846,0.905631,0.933601,0.98227,0.581789,0.989013,1.209341,0.453680459,0.198113857,0.318009775,0.135994265,0.31099133,0.509100899,0.318979273,0.789115783,0.278923,0.684028,0.451745,0.501648,0.480336,0.58057,0.731914,0.753978,0.642601,0.310249,0.387246,0.579453,0.58907,0.580785,0.670773,0.642182,0.484123,0.648592,0.609508,0.581956,0.480484,0.395999,0.589078,0.551925
0.219391,0.367516,0.472939,0.625281,0.229862,0.509583,0.534154,1.169817,1.518388,1.127546,0.562038,1.071215,0.406293,0.414237,0.568181,0.886511,0.919114,0.988278,0.770642,0.687198,0.916609,0.705601,0.764454,0.920367,0.911898,0.985878,0.578814,1.005844,1.229704,0.452511884,0.198166712,0.31426315,0.135319902,0.309902401,0.509626043,0.321702215,0.792779769,0.278096,0.665445,0.438214,0.47749,0.451023,0.591655,0.718212,0.772052,0.636952,0.303498,0.385483,0.58864,0.587129,0.569472,0.669418,0.652411,0.485763,0.657175,0.608697,0.579524,0.481689,0.387092,0.597824,0.53859
0.221132,0.370724,0.481542,0.626034,0.233952,0.512489,0.537219,1.170813,1.513068,1.12244,0.564783,1.072507,0.401745,0.409427,0.553342,0.882863,0.908095,0.971913,0.759702,0.682502,0.897407,0.702806,0.74191,0.912132,0.933993,0.965583,0.553108,0.977228,1.184436,0.458345083,0.199491006,0.318696391,0.136536684,0.311403399,0.513890701,0.323697296,0.794907452,0.274592,0.661138,0.422677,0.491609,0.455574,0.582427,0.740761,0.760277,0.625528,0.305109,0.413919,0.585991,0.589066,0.559968,0.672217,0.646594,0.479216,0.652316,0.613956,0.582461,0.486891,0.38877,0.596431,0.559218
0.221967,0.374133,0.479706,0.626807,0.232002,0.519099,0.538762,1.172661,1.526906,1.127414,0.567411,1.050061,0.384056,0.392141,0.532739,0.821521,0.832954,0.976553,0.762992,0.67609,0.904697,0.712985,0.758096,0.923153,0.916871,0.966981,0.567448,0.983589,1.186518,0.456237381,0.200995928,0.318993971,0.138154636,0.313083033,0.51400088,0.328970992,0.799992984,0.283283,0.695596,0.455242,0.516171,0.474155,0.595235,0.755582,0.770457,0.643172,0.312359,0.474828,0.622985,0.618225,0.587516,0.679764,0.639787,0.469859,0.667234,0.601162,0.585537,0.492733,0.400137,0.59825,0.555133
0.220938,0.369678,0.481559,0.628944,0.230947,0.513604,0.540855,1.173751,1.525251,1.124298,0.562995,1.070011,0.39744,0.406166,0.551273,0.873711,0.895758,0.988264,0.768488,0.677825,0.908473,0.711774,0.74503,0.922246,0.926605,0.971432,0.570376,0.987834,1.156043,0.453624094,0.199271646,0.317551679,0.136214883,0.311288015,0.514975321,0.327483623,0.811962557,0.28066,0.663344,0.434761,0.483302,0.457307,0.607018,0.771476,0.770847,0.639237,0.309367,0.408207,0.618392,0.581913,0.568261,0.691366,0.650225,0.498435,0.673542,0.616519,0.586217,0.498274,0.40129,0.620508,0.574356
0.221503,0.369934,0.479017,0.627783,0.23339,0.514725,0.543461,1.179981,1.521853,1.126799,0.564623,1.060941,0.397759,0.41096,0.55184,0.850703,0.896145,0.981036,0.756104,0.686133,0.923844,0.733384,0.770884,0.905943,0.902791,0.957457,0.567283,0.997398,1.168251,0.450106837,0.195067121,0.311393723,0.134320097,0.304487927,0.508846349,0.321586314,0.854523276,0.279028,0.683028,0.438879,0.49046,0.464317,0.602284,0.730308,0.743816,0.638507,0.308629,0.38224,0.604625,0.593218,0.611576,0.665171,0.628008,0.472825,0.657901,0.620982,0.573385,0.485736,0.391854,0.600448,0.553403
0.220097,0.366992,0.479717,0.625896,0.231625,0.512506,0.548291,1.175408,1.523432,1.124413,0.56678,1.068135,0.400927,0.41183,0.562545,0.881456,0.912528,1.007589,0.741548,0.680311,0.906802,0.722166,0.773044,0.917938,0.891285,0.950906,0.576637,0.98948,1.170818,0.450412387,0.198502467,0.312317466,0.134052087,0.306748003,0.507158746,0.325179682,0.859518526,0.279595,0.679349,0.428353,0.466304,0.471396,0.580971,0.746377,0.758477,0.628638,0.312195,0.371114,0.593426,0.59823,0.620033,0.688591,0.637658,0.487461,0.677995,0.620418,0.598954,0.490497,0.404152,0.612056,0.560682
0.221771,0.366568,0.474296,0.625115,0.233295,0.508895,0.543575,1.181515,1.527889,1.121388,0.568129,1.074369,0.401465,0.411232,0.560793,0.885554,0.893532,1.002625,0.751746,0.673704,0.906122,0.702447,0.759589,0.935213,0.906382,0.925874,0.561283,0.976836,1.172688,0.451338315,0.197157502,0.311527193,0.135867072,0.30672402,0.507718606,0.321907697,0.83357309,0.26134,0.653198,0.415499,0.459127,0.452487,0.551066,0.736566,0.775089,0.619403,0.296027,0.361002,0.565321,0.572792,0.570486,0.676838,0.632117,0.480689,0.678867,0.61256,0.596059,0.484457,0.393204,0.594662,0.562386
0.2204,0.37053,0.478677,0.624262,0.233131,0.511777,0.547321,1.176036,1.524069,1.12179,0.562108,1.0621,0.393678,0.404294,0.546588,0.86249,0.873615,1.019603,0.755874,0.680731,0.918126,0.705745,0.757206,0.934526,0.916072,0.951807,0.567063,0.990568,1.171438,0.451727758,0.196175414,0.30913296,0.134344372,0.307980729,0.503642864,0.319468441,0.80842597,0.267919,0.65796,0.43011,0.481948,0.462379,0.568119,0.77908,0.774841,0.625179,0.304417,0.36953,0.587212,0.592414,0.576324,0.689732,0.650264,0.488966,0.68676,0.628091,0.592698,0.489957,0.399003,0.61607,0.57831
0.218471,0.366621,0.47537,0.616681,0.229787,0.510084,0.54621,1.177361,1.536704,1.123498,0.562308,1.048704,0.381593,0.389186,0.533992,0.825901,0.827889,1.06131,0.771852,0.68705,0.915484,0.696373,0.78221,0.919336,0.914909,0.949124,0.578089,0.987778,1.17693,0.438913779,0.188740699,0.297032954,0.128893282,0.297100341,0.493745829,0.311791485,0.774800425,0.276265,0.666511,0.42289,0.480162,0.461752,0.562614,0.772399,0.758626,0.62283,0.298912,0.376674,0.600456,0.595106,0.589161,0.699479,0.655117,0.482221,0.694616,0.620242,0.615774,0.50858,0.402199,0.614009,0.576858
0.218258,0.362922,0.474363,0.613679,0.228349,0.504521,0.544756,1.166913,1.555121,1.12979,0.560223,1.059088,0.393417,0.405756,0.551466,0.875124,0.864673,1.061775,0.791795,0.691656,0.913204,0.706824,0.780871,0.944742,0.898529,0.970414,0.561701,0.99357,1.183156,0.438833864,0.185669753,0.295467655,0.128013413,0.297516462,0.496874439,0.313741759,0.757763685,0.275205,0.683847,0.43933,0.467785,0.466706,0.56306,0.77407,0.768711,0.647647,0.301385,0.40746,0.60977,0.589505,0.587934,0.689482,0.646919,0.48449,0.662355,0.630758,0.59522,0.490827,0.403251,0.626662,0.558326
0.220219,0.367948,0.476124,0.620148,0.229233,0.514166,0.550848,1.1705,1.555315,1.131541,0.561506,1.068437,0.395954,0.407403,0.551354,0.873461,0.881527,1.076907,0.778151,0.694228,0.915013,0.719026,0.792345,0.936539,0.907113,0.96301,0.575386,1.004135,1.180421,0.433652941,0.183843917,0.286379978,0.124258119,0.292882998,0.494031863,0.309578232,0.73856197,0.276666,0.662736,0.431228,0.497995,0.465919,0.582699,0.751868,0.761228,0.66453,0.303233,0.449207,0.620956,0.594831,0.591747,0.699537,0.655957,0.489719,0.676195,0.622884,0.587979,0.511947,0.412808,0.623372,0.579822
